"FIPS","YEAR","LINECODE","LINETITLE","AREANAME","VALUE"
"13149",1998,"7010","Total employment","Heard, Georgia [13149]",3496.00
"13149",1999,"7010","Total employment","Heard, Georgia [13149]",3427.00
"13149",2000,"7010","Total employment","Heard, Georgia [13149]",3583.00
"13149",2001,"7010","Total employment","Heard, Georgia [13149]",4001.00
"13149",2002,"7010","Total employment","Heard, Georgia [13149]",3882.00
"13149",2003,"7010","Total employment","Heard, Georgia [13149]",3642.00
"13151",1969,"7010","Total employment","Henry, Georgia [13151]",6173.00
"13151",1970,"7010","Total employment","Henry, Georgia [13151]",6337.00
"13151",1971,"7010","Total employment","Henry, Georgia [13151]",6930.00
"13151",1972,"7010","Total employment","Henry, Georgia [13151]",7527.00
"13151",1973,"7010","Total employment","Henry, Georgia [13151]",8477.00
"13151",1974,"7010","Total employment","Henry, Georgia [13151]",8717.00
"13151",1975,"7010","Total employment","Henry, Georgia [13151]",8556.00
"13151",1990,"7010","Total employment","Henry, Georgia [13151]",20011.00
"13151",1991,"7010","Total employment","Henry, Georgia [13151]",20735.00
"13151",1992,"7010","Total employment","Henry, Georgia [13151]",22225.00
"13151",1993,"7010","Total employment","Henry, Georgia [13151]",24508.00
"13151",1994,"7010","Total employment","Henry, Georgia [13151]",26703.00
"13151",1995,"7010","Total employment","Henry, Georgia [13151]",29460.00
"13151",1996,"7010","Total employment","Henry, Georgia [13151]",31865.00
"13151",1997,"7010","Total employment","Henry, Georgia [13151]",34228.00
"13151",1998,"7010","Total employment","Henry, Georgia [13151]",36416.00
"13151",1999,"7010","Total employment","Henry, Georgia [13151]",40803.00
"13151",2000,"7010","Total employment","Henry, Georgia [13151]",44388.00
"13151",2001,"7010","Total employment","Henry, Georgia [13151]",48513.00
"13151",2002,"7010","Total employment","Henry, Georgia [13151]",51672.00
"13151",2003,"7010","Total employment","Henry, Georgia [13151]",54509.00
"13153",1983,"7010","Total employment","Houston, Georgia [13153]",42565.00
"13153",1984,"7010","Total employment","Houston, Georgia [13153]",43459.00
"13153",1985,"7010","Total employment","Houston, Georgia [13153]",45634.00
"13153",1986,"7010","Total employment","Houston, Georgia [13153]",48191.00
"13153",1987,"7010","Total employment","Houston, Georgia [13153]",48055.00
"13153",1988,"7010","Total employment","Houston, Georgia [13153]",48441.00
"13153",1989,"7010","Total employment","Houston, Georgia [13153]",50158.00
"13153",1990,"7010","Total employment","Houston, Georgia [13153]",50527.00
"13153",1991,"7010","Total employment","Houston, Georgia [13153]",49253.00
"13153",1992,"7010","Total employment","Houston, Georgia [13153]",51450.00
"13153",1993,"7010","Total employment","Houston, Georgia [13153]",52493.00
"13153",1994,"7010","Total employment","Houston, Georgia [13153]",54645.00
"13153",1995,"7010","Total employment","Houston, Georgia [13153]",55775.00
"13153",1996,"7010","Total employment","Houston, Georgia [13153]",57120.00
"13155",1976,"7010","Total employment","Irwin, Georgia [13155]",3418.00
"13155",1977,"7010","Total employment","Irwin, Georgia [13155]",3461.00
"13155",1978,"7010","Total employment","Irwin, Georgia [13155]",3499.00
"13155",1979,"7010","Total employment","Irwin, Georgia [13155]",3411.00
"13155",1980,"7010","Total employment","Irwin, Georgia [13155]",3276.00
"13155",1981,"7010","Total employment","Irwin, Georgia [13155]",3348.00
"13155",1982,"7010","Total employment","Irwin, Georgia [13155]",3383.00
"13155",1983,"7010","Total employment","Irwin, Georgia [13155]",3630.00
"13155",1984,"7010","Total employment","Irwin, Georgia [13155]",4083.00
"13155",1985,"7010","Total employment","Irwin, Georgia [13155]",4387.00
"13155",1986,"7010","Total employment","Irwin, Georgia [13155]",3737.00
"13155",1987,"7010","Total employment","Irwin, Georgia [13155]",3445.00
"13155",1988,"7010","Total employment","Irwin, Georgia [13155]",3693.00
"13155",1989,"7010","Total employment","Irwin, Georgia [13155]",2989.00
"13155",1990,"7010","Total employment","Irwin, Georgia [13155]",2976.00
"13155",1991,"7010","Total employment","Irwin, Georgia [13155]",2868.00
"13155",1992,"7010","Total employment","Irwin, Georgia [13155]",2973.00
"13155",1993,"7010","Total employment","Irwin, Georgia [13155]",3140.00
"13155",1994,"7010","Total employment","Irwin, Georgia [13155]",3356.00
"13155",1995,"7010","Total employment","Irwin, Georgia [13155]",3649.00
"13155",1996,"7010","Total employment","Irwin, Georgia [13155]",3641.00
"13155",1997,"7010","Total employment","Irwin, Georgia [13155]",3715.00
"13155",1998,"7010","Total employment","Irwin, Georgia [13155]",3933.00
"13155",1999,"7010","Total employment","Irwin, Georgia [13155]",4075.00
"13155",2000,"7010","Total employment","Irwin, Georgia [13155]",3926.00
"13155",2001,"7010","Total employment","Irwin, Georgia [13155]",3964.00
"13155",2002,"7010","Total employment","Irwin, Georgia [13155]",3857.00
"13155",2003,"7010","Total employment","Irwin, Georgia [13155]",3751.00
"13157",1983,"7010","Total employment","Jackson, Georgia [13157]",9612.00
"13157",1984,"7010","Total employment","Jackson, Georgia [13157]",10106.00
"13157",1985,"7010","Total employment","Jackson, Georgia [13157]",10285.00
"13157",1986,"7010","Total employment","Jackson, Georgia [13157]",10530.00
"13157",1987,"7010","Total employment","Jackson, Georgia [13157]",10721.00
"13157",1988,"7010","Total employment","Jackson, Georgia [13157]",11824.00
"13157",1989,"7010","Total employment","Jackson, Georgia [13157]",13103.00
"13157",1990,"7010","Total employment","Jackson, Georgia [13157]",13074.00
"13157",1991,"7010","Total employment","Jackson, Georgia [13157]",12980.00
"13157",1992,"7010","Total employment","Jackson, Georgia [13157]",13247.00
"13157",1993,"7010","Total employment","Jackson, Georgia [13157]",14832.00
"13157",1994,"7010","Total employment","Jackson, Georgia [13157]",15958.00
"13157",1995,"7010","Total employment","Jackson, Georgia [13157]",17468.00
"13157",1996,"7010","Total employment","Jackson, Georgia [13157]",18314.00
"13159",1976,"7010","Total employment","Jasper, Georgia [13159]",3043.00
"13159",1977,"7010","Total employment","Jasper, Georgia [13159]",3060.00
"13159",1978,"7010","Total employment","Jasper, Georgia [13159]",3291.00
"13159",1979,"7010","Total employment","Jasper, Georgia [13159]",3330.00
"13159",1980,"7010","Total employment","Jasper, Georgia [13159]",3162.00
"13159",1981,"7010","Total employment","Jasper, Georgia [13159]",3134.00
"13159",1982,"7010","Total employment","Jasper, Georgia [13159]",3186.00
"13159",1983,"7010","Total employment","Jasper, Georgia [13159]",3256.00
"13159",1984,"7010","Total employment","Jasper, Georgia [13159]",3388.00
"13159",1985,"7010","Total employment","Jasper, Georgia [13159]",3309.00
"13159",1986,"7010","Total employment","Jasper, Georgia [13159]",3276.00
"13159",1987,"7010","Total employment","Jasper, Georgia [13159]",3385.00
"13159",1988,"7010","Total employment","Jasper, Georgia [13159]",2893.00
"13159",1989,"7010","Total employment","Jasper, Georgia [13159]",2892.00
"13161",1969,"7010","Total employment","Jeff Davis, Georgia [13161]",5204.00
"13161",1970,"7010","Total employment","Jeff Davis, Georgia [13161]",4906.00
"13161",1971,"7010","Total employment","Jeff Davis, Georgia [13161]",5155.00
"13161",1972,"7010","Total employment","Jeff Davis, Georgia [13161]",5642.00
"13161",1973,"7010","Total employment","Jeff Davis, Georgia [13161]",5676.00
"13161",1974,"7010","Total employment","Jeff Davis, Georgia [13161]",5863.00
"13161",1975,"7010","Total employment","Jeff Davis, Georgia [13161]",5893.00
"13161",1976,"7010","Total employment","Jeff Davis, Georgia [13161]",6209.00
"13161",1977,"7010","Total employment","Jeff Davis, Georgia [13161]",6021.00
"13161",1978,"7010","Total employment","Jeff Davis, Georgia [13161]",5957.00
"13161",1979,"7010","Total employment","Jeff Davis, Georgia [13161]",6374.00
"13161",1980,"7010","Total employment","Jeff Davis, Georgia [13161]",6247.00
"13161",1981,"7010","Total employment","Jeff Davis, Georgia [13161]",6604.00
"13161",1982,"7010","Total employment","Jeff Davis, Georgia [13161]",6426.00
"13161",1997,"7010","Total employment","Jeff Davis, Georgia [13161]",7134.00
"13161",1998,"7010","Total employment","Jeff Davis, Georgia [13161]",7115.00
"13161",1999,"7010","Total employment","Jeff Davis, Georgia [13161]",6927.00
"13161",2000,"7010","Total employment","Jeff Davis, Georgia [13161]",6833.00
"13161",2001,"7010","Total employment","Jeff Davis, Georgia [13161]",6726.00
"13161",2002,"7010","Total employment","Jeff Davis, Georgia [13161]",6812.00
"13161",2003,"7010","Total employment","Jeff Davis, Georgia [13161]",6604.00
"13163",1969,"7010","Total employment","Jefferson, Georgia [13163]",6312.00
"13163",1970,"7010","Total employment","Jefferson, Georgia [13163]",6255.00
"13163",1971,"7010","Total employment","Jefferson, Georgia [13163]",6409.00
"13163",1972,"7010","Total employment","Jefferson, Georgia [13163]",6519.00
"13163",1973,"7010","Total employment","Jefferson, Georgia [13163]",6943.00
"13163",1974,"7010","Total employment","Jefferson, Georgia [13163]",6884.00
"13163",1975,"7010","Total employment","Jefferson, Georgia [13163]",6531.00
"13163",1990,"7010","Total employment","Jefferson, Georgia [13163]",7757.00
"13163",1991,"7010","Total employment","Jefferson, Georgia [13163]",7654.00
"13163",1992,"7010","Total employment","Jefferson, Georgia [13163]",7773.00
"13163",1993,"7010","Total employment","Jefferson, Georgia [13163]",7892.00
"13163",1994,"7010","Total employment","Jefferson, Georgia [13163]",7956.00
"13163",1995,"7010","Total employment","Jefferson, Georgia [13163]",8094.00
"13163",1996,"7010","Total employment","Jefferson, Georgia [13163]",7842.00
"13163",1997,"7010","Total employment","Jefferson, Georgia [13163]",7817.00
"13163",1998,"7010","Total employment","Jefferson, Georgia [13163]",7672.00
"13163",1999,"7010","Total employment","Jefferson, Georgia [13163]",7514.00
"13163",2000,"7010","Total employment","Jefferson, Georgia [13163]",7532.00
"13163",2001,"7010","Total employment","Jefferson, Georgia [13163]",7621.00
"13163",2002,"7010","Total employment","Jefferson, Georgia [13163]",7545.00
"13163",2003,"7010","Total employment","Jefferson, Georgia [13163]",7597.00
"13165",1983,"7010","Total employment","Jenkins, Georgia [13165]",3611.00
"13165",1984,"7010","Total employment","Jenkins, Georgia [13165]",3704.00
"13165",1985,"7010","Total employment","Jenkins, Georgia [13165]",3489.00
"13165",1986,"7010","Total employment","Jenkins, Georgia [13165]",3148.00
"13165",1987,"7010","Total employment","Jenkins, Georgia [13165]",3228.00
"13165",1988,"7010","Total employment","Jenkins, Georgia [13165]",3416.00
"13165",1989,"7010","Total employment","Jenkins, Georgia [13165]",3392.00
"13165",1990,"7010","Total employment","Jenkins, Georgia [13165]",3156.00
"13165",1991,"7010","Total employment","Jenkins, Georgia [13165]",3269.00
"13165",1992,"7010","Total employment","Jenkins, Georgia [13165]",3431.00
"13165",1993,"7010","Total employment","Jenkins, Georgia [13165]",3506.00
"13165",1994,"7010","Total employment","Jenkins, Georgia [13165]",3562.00
"13165",1995,"7010","Total employment","Jenkins, Georgia [13165]",3830.00
"13165",1996,"7010","Total employment","Jenkins, Georgia [13165]",3944.00
"13167",1976,"7010","Total employment","Johnson, Georgia [13167]",3389.00
"13167",1977,"7010","Total employment","Johnson, Georgia [13167]",3315.00
"13167",1978,"7010","Total employment","Johnson, Georgia [13167]",3272.00
"13167",1979,"7010","Total employment","Johnson, Georgia [13167]",3224.00
"13167",1980,"7010","Total employment","Johnson, Georgia [13167]",3256.00
"13167",1981,"7010","Total employment","Johnson, Georgia [13167]",3083.00
"13167",1982,"7010","Total employment","Johnson, Georgia [13167]",3051.00
"13167",1983,"7010","Total employment","Johnson, Georgia [13167]",3197.00
"13167",1984,"7010","Total employment","Johnson, Georgia [13167]",3244.00
"13167",1985,"7010","Total employment","Johnson, Georgia [13167]",3190.00
"13167",1986,"7010","Total employment","Johnson, Georgia [13167]",3191.00
"13167",1987,"7010","Total employment","Johnson, Georgia [13167]",3216.00
"13167",1988,"7010","Total employment","Johnson, Georgia [13167]",3429.00
"13167",1989,"7010","Total employment","Johnson, Georgia [13167]",3183.00
"13157",1969,"7010","Total employment","Jackson, Georgia [13157]",7984.00
"13157",1970,"7010","Total employment","Jackson, Georgia [13157]",8222.00
"13157",1971,"7010","Total employment","Jackson, Georgia [13157]",8207.00
"13157",1972,"7010","Total employment","Jackson, Georgia [13157]",8307.00
"13157",1973,"7010","Total employment","Jackson, Georgia [13157]",8438.00
"13157",1974,"7010","Total employment","Jackson, Georgia [13157]",8502.00
"13157",1975,"7010","Total employment","Jackson, Georgia [13157]",8511.00
"13157",1976,"7010","Total employment","Jackson, Georgia [13157]",8482.00
"13157",1977,"7010","Total employment","Jackson, Georgia [13157]",8610.00
"13157",1978,"7010","Total employment","Jackson, Georgia [13157]",8681.00
"13157",1979,"7010","Total employment","Jackson, Georgia [13157]",9014.00
"13157",1980,"7010","Total employment","Jackson, Georgia [13157]",9345.00
"13157",1981,"7010","Total employment","Jackson, Georgia [13157]",9397.00
"13157",1982,"7010","Total employment","Jackson, Georgia [13157]",9298.00
"13157",1997,"7010","Total employment","Jackson, Georgia [13157]",19671.00
"13157",1998,"7010","Total employment","Jackson, Georgia [13157]",18980.00
"13157",1999,"7010","Total employment","Jackson, Georgia [13157]",19489.00
"13157",2000,"7010","Total employment","Jackson, Georgia [13157]",20226.00
"13157",2001,"7010","Total employment","Jackson, Georgia [13157]",19511.00
"13157",2002,"7010","Total employment","Jackson, Georgia [13157]",19755.00
"13157",2003,"7010","Total employment","Jackson, Georgia [13157]",20320.00
"13159",1969,"7010","Total employment","Jasper, Georgia [13159]",2280.00
"13159",1970,"7010","Total employment","Jasper, Georgia [13159]",2460.00
"13159",1971,"7010","Total employment","Jasper, Georgia [13159]",2690.00
"13159",1972,"7010","Total employment","Jasper, Georgia [13159]",2555.00
"13159",1973,"7010","Total employment","Jasper, Georgia [13159]",2741.00
"13159",1974,"7010","Total employment","Jasper, Georgia [13159]",2826.00
"13159",1975,"7010","Total employment","Jasper, Georgia [13159]",2838.00
"13159",1990,"7010","Total employment","Jasper, Georgia [13159]",2921.00
"13159",1991,"7010","Total employment","Jasper, Georgia [13159]",2711.00
"13159",1992,"7010","Total employment","Jasper, Georgia [13159]",2854.00
"13159",1993,"7010","Total employment","Jasper, Georgia [13159]",2898.00
"13159",1994,"7010","Total employment","Jasper, Georgia [13159]",3109.00
"13159",1995,"7010","Total employment","Jasper, Georgia [13159]",3397.00
"13159",1996,"7010","Total employment","Jasper, Georgia [13159]",3565.00
"13159",1997,"7010","Total employment","Jasper, Georgia [13159]",3534.00
"13159",1998,"7010","Total employment","Jasper, Georgia [13159]",3667.00
"13159",1999,"7010","Total employment","Jasper, Georgia [13159]",3703.00
"13159",2000,"7010","Total employment","Jasper, Georgia [13159]",3830.00
"13159",2001,"7010","Total employment","Jasper, Georgia [13159]",4046.00
"13159",2002,"7010","Total employment","Jasper, Georgia [13159]",4079.00
